L,ratio,cfg,mc_step,m2,m4,U,avg_segments_per_site
32,0.95277777779999995,68,340,0.25092387054824283,0.11515244569003284,0.58555157844217709,19.375
32,0.95277777779999995,69,345,0.31550982269111988,0.10588502978937546,0.96816269345376271,20.6875
32,0.95277777779999995,70,350,0.22149014324518143,0.0574877115371797,0.91408284080379065,21.4375
32,0.95277777779999995,71,355,0.5187294372255965,0.27042681195772728,0.9974978040599165,17.75
32,0.95277777779999995,72,360,0.46472853232947031,0.21834961316985263,0.9944969771343124,20.9375
32,0.95277777779999995,73,365,0.49183325124658112,0.2451140320516475,0.99335658180313169,18.25
32,0.95277777779999995,74,370,0.57694062318818073,0.33584614458228307,0.99551514515415729,18.75
32,0.95277777779999995,75,375,0.47824851357544712,0.23230742062680551,0.99216125794191434,18.5
32,0.95277777779999995,76,380,0.48142154637553658,0.23448492421937739,0.99413587274955095,18.5625
32,0.95277777779999995,77,385,0.37000204830970362,0.14220246982078824,0.98063953478440113,20.625
32,0.95277777779999995,78,390,0.32719280234050968,0.11373875747485095,0.96878417887380186,20.25
32,0.95277777779999995,79,395,0.42639279610009345,0.18495761052420176,0.99134596604981817,19.9375
32,0.95277777779999995,80,400,0.47377254855813755,0.22603445661173691,0.996493749788947,20.4375
32,0.95277777779999995,81,405,0.14323281254677461,0.044750413169510415,0.40935851270080598,20.4375
32,0.95277777779999995,82,410,0.23301196474901692,0.05784006258781333,0.96734952962751919,23
32,0.95277777779999995,83,415,0.51013854684969806,0.26218828697940383,0.99625933754402451,18.125
32,0.95277777779999995,84,420,0.60254910527947869,0.36402505767952065,0.99867842908982363,18.3125
32,0.95277777779999995,85,425,0.50583984350832067,0.2576867787926076,0.99645756918327888,19.25
32,0.95277777779999995,86,430,0.40762722831407405,0.16899875782067364,0.99145762732363407,20.3125
32,0.95277777779999995,87,435,0.62101202967960545,0.38657157026565991,0.99881289361641046,16.8125
32,0.95277777779999995,88,440,0.50666382207036398,0.25955809497169924,0.99444921109006112,17.625
32,0.95277777779999995,89,445,0.49368145234796523,0.24538603415261923,0.99658491638102598,21.125
32,0.95277777779999995,90,450,0.16294836844690636,0.034418130661853757,0.85187727309257411,20.5
32,0.95277777779999995,91,455,0.55821955000160395,0.31299139548061861,0.99778194919943741,18.9375
32,0.95277777779999995,92,460,0.57153524322596405,0.32737629274772539,0.99889215845205892,19.8125
32,0.95277777779999995,93,465,0.33811605497607961,0.12211690035116936,0.96591031514552594,21.5
32,0.95277777779999995,94,470,0.23799349754028645,0.079462110359750676,0.79854483663279119,21.1875
32,0.95277777779999995,95,475,0.53616904673927845,0.29059014645323544,0.99458583277830725,20.375
32,0.95277777779999995,96,480,0.47628477036085587,0.22941350169022956,0.994343506530462,19.5
32,0.95277777779999995,97,485,0.42970912026975489,0.18796466833330167,0.99102425783365888,19.375
32,0.95277777779999995,98,490,0.41251501129367818,0.17236907977341825,0.9935345158151232,20.1875
32,0.95277777779999995,99,495,0.39803160380458258,0.16849443107295259,0.96823415084555975,18.5
32,0.95277777779999995,100,500,0.35443279244680853,0.12926379438550492,0.98550742502766386,20.0625
32,0.95277777779999995,101,505,0.57338209605737156,0.33024082151644601,0.99775860516501325,18.6875
32,0.95277777779999995,102,510,0.55520407695283047,0.30988019478174617,0.99735828152925809,18.5
32,0.95277777779999995,103,515,0.51671806727004477,0.2687762794923596,0.99666903614752378,19.75
32,0.95277777779999995,104,520,0.46458388521401622,0.21875591691154339,0.99324093071839825,17.9375
32,0.95277777779999995,105,525,0.463923597517583,0.21915685863989517,0.99086594865777466,19.625
32,0.95277777779999995,106,530,0.52913500153782367,0.28125058286920424,0.99773784627677764,20.0625
32,0.95277777779999995,107,535,0.37049235028950317,0.1402070490242017,0.98928176749468244,20
32,0.95277777779999995,108,540,0.47115148192230472,0.22405022458245916,0.995345366599515,17.6875
32,0.95277777779999995,109,545,0.20729281114398615,0.061986300425926552,0.77873104624777312,22.0625
32,0.95277777779999995,110,550,0.32611400566436233,0.10917114315363034,0.98673817902807537,20.8125
32,0.95277777779999995,111,555,0.15629951421669247,0.049736557893221151,0.48204056091262781,20.75
32,0.95277777779999995,112,560,0.32667031832850607,0.12028681758143824,0.93640298040155601,19.8125
32,0.95277777779999995,113,565,0.40894577434841733,0.17560972772926361,0.97496636785593749,20.125
32,0.95277777779999995,114,570,0.41168831424615371,0.173431050730286,0.98836554896434614,20.6875
32,0.95277777779999995,115,575,0.61130656699207531,0.37469818130564447,0.99865871830014652,17.375
32,0.95277777779999995,116,580,0.52336412162473622,0.27580933223986964,0.99653293342802318,20.625
32,0.95277777779999995,117,585,0.35173720343904807,0.13606905428013794,0.95008855560027072,18.875
32,0.95277777779999995,118,590,0.31876857312602741,0.10888968063740725,0.96419627138476283,19.5625
32,0.95277777779999995,119,595,0.25794617803203379,0.1005962493681741,0.74404908260422697,18.6875
32,0.95277777779999995,120,600,0.61939209343128709,0.38456292301963946,0.99880572681071789,16.6875
32,0.95277777779999995,121,605,0.51523187121713621,0.26962676601902635,0.99215922542158264,19.625
32,0.95277777779999995,122,610,0.52044796475936195,0.27402147431580448,0.99417536842046239,17.6875
32,0.95277777779999995,123,615,0.42040391195517185,0.18187443187909166,0.98547301489425676,17.625
32,0.95277777779999995,124,620,0.60925156720866847,0.37732755697886283,0.99172913245543837,18.4375
32,0.95277777779999995,125,625,0.25206301347229626,0.071106007966248233,0.94042532208182128,20.75
32,0.95277777779999995,126,630,0.17351032790489213,0.053375677310407529,0.61353265440134486,22.25
32,0.95277777779999995,127,635,0.35636781913839366,0.13500099244894934,0.9684917537578408,19.625
32,0.95277777779999995,128,640,0.44986255604921221,0.20437366619729722,0.99506526537114481,20.3125
32,0.95277777779999995,129,645,0.42062645810787647,0.19009688688419371,0.96278041758851263,19.5625
32,0.95277777779999995,130,650,0.280555974400577,0.084734310503217045,0.96174228741082723,20.375
32,0.95277777779999995,131,655,0.46829208640460218,0.22139013764711146,0.99522871973901395,20.5
32,0.95277777779999995,132,660,0.33937390811733747,0.13436157788862257,0.9167050715618521,19.6875
32,0.95277777779999995,133,665,0.26626383287152849,0.076762870718979151,0.95862667463305207,21
32,0.95277777779999995,134,670,0.14313872990886126,0.035047667048904468,0.64470723151346465,21.0625
32,0.95277777779999995,135,675,0.3876020793494907,0.15349090889241326,0.98916521144506653,20.0625
32,0.95277777779999995,136,680,0.49819804162728021,0.25020231005969307,0.99596895449441925,21.5
32,0.95277777779999995,137,685,0.37064418337253535,0.15260671257069836,0.94457008948302168,19.6875
32,0.95277777779999995,138,690,0.48854633926445845,0.23996760794028885,0.99729743651335545,21.1875
32,0.95277777779999995,139,695,0.43624338619972336,0.19444823015090212,0.9891230747112274,18.625
32,0.95277777779999995,140,700,0.33481186499190263,0.15301394627641846,0.81750521042096491,19.875
32,0.95277777779999995,141,705,0.40947764131923742,0.17077781666093753,0.99073822983170479,19.5
32,0.95277777779999995,142,710,0.55698117191511398,0.31136692579002989,0.99816441483823104,19.375
32,0.95277777779999995,143,715,0.4477157186646108,0.20491497913617923,0.988860991396464,19.5
32,0.95277777779999995,144,720,0.39559193944776222,0.15980418322910991,0.98942060973282897,21.4375
32,0.95277777779999995,145,725,0.48493038760256202,0.23657507478825412,0.99698586248896337,20.625
32,0.95277777779999995,146,730,0.66395720495538002,0.44161572742330552,0.99911922820841492,17.75
32,0.95277777779999995,147,735,0.60025078128012643,0.36121332160592123,0.99873394581553088,18.0625
32,0.95277777779999995,148,740,0.53524154168494587,0.28922831098374635,0.9952094920608956,19.5
32,0.95277777779999995,149,745,0.44852961381189632,0.20381320169962525,0.99345262263234391,19.5
32,0.95277777779999995,150,750,0.47134488928541779,0.22341672551346792,0.997185165975495,19.1875
32,0.95277777779999995,151,755,0.52451988588089116,0.27657462469802518,0.99735841061068387,19.6875
32,0.95277777779999995,152,760,0.45650904771554118,0.21134096434766084,0.99294518594893644,18.375
32,0.95277777779999995,153,765,0.29588480401227046,0.10177653052265463,0.91873747555924457,20.25
32,0.95277777779999995,154,770,0.30776996063448347,0.11986198606505262,0.86729827886783861,18.6875
32,0.95277777779999995,155,775,0.56386529328422363,0.32480519740655256,0.98921016445083365,15.875
32,0.95277777779999995,156,780,0.61939353734816016,0.38432027563237331,0.9991243002654504,18
32,0.95277777779999995,157,785,0.49704990163833068,0.25565619126293126,0.98260010705952328,18.375
32,0.95277777779999995,158,790,0.488164651509014,0.2396292606914118,0.99722092439108523,20.5625
32,0.95277777779999995,159,795,0.39296759101398926,0.16037708428925743,0.98072328486812888,19.8125
32,0.95277777779999995,160,800,0.16764308955383977,0.045194597203398509,0.69594600809211371,20.75
32,0.95277777779999995,161,805,0.18638254518043318,0.061489430664272128,0.61496590820531161,20.625
32,0.95277777779999995,162,810,0.3586497776224094,0.13578426695707943,0.97218913661808481,20.25
32,0.95277777779999995,163,815,0.45734131978345965,0.21124026074688601,0.9950297207827532,21.3125
32,0.95277777779999995,164,820,0.43065726917098007,0.19181460289383404,0.98288384329498613,20.25
32,0.95277777779999995,165,825,0.38466187353234738,0.15152463631764887,0.98797051594708363,19.8125
32,0.95277777779999995,166,830,0.25007539090260722,0.093592727280182225,0.75170956413950663,20.4375
32,0.95277777779999995,167,835,0.47254576104549273,0.23042057055775811,0.98405488056565282,17.625
32,0.95277777779999995,168,840,0.46196305433156348,0.221058763665157,0.98207931917964952,19.375
32,0.95277777779999995,169,845,0.16439358513991195,0.054924791456082353,0.48382457592885414,20.25
32,0.95277777779999995,170,850,0.22129741476923187,0.078802502752707643,0.69544204317039071,19.875
32,0.95277777779999995,171,855,0.24053654726987198,0.067367840393361994,0.91781570682181002,19.8125
32,0.95277777779999995,172,860,0.45452840526970817,0.21024201549201835,0.99117615288163641,18.5
32,0.95277777779999995,173,865,0.55360776161180725,0.31057002067443951,0.99332999505513253,18.5
32,0.95277777779999995,174,870,0.55331696858148094,0.30877232315784003,0.99573318155017709,16.6875
32,0.95277777779999995,175,875,0.60450404740982799,0.36641028208686471,0.99865206490307312,17.6875
32,0.95277777779999995,176,880,0.56347361028396359,0.31964381819053289,0.99662788696134663,17.9375
32,0.95277777779999995,177,885,0.6007456654383746,0.36154834427668459,0.99909531984068345,19.0625
32,0.95277777779999995,178,890,0.25914005654400074,0.13419747201624627,0.50081652990895886,18.5
32,0.95277777779999995,179,895,0.57081243421542138,0.32725974481843884,0.99780111763467483,17.25
32,0.95277777779999995,180,900,0.59597416152268168,0.35617042408535177,0.99861308568128349,18.25
32,0.95277777779999995,181,905,0.59595585115741356,0.35622721319528983,0.99850232774993575,18.125
32,0.95277777779999995,182,910,0.53441471857014522,0.2872042218139953,0.9971898888375621,17.375
32,0.95277777779999995,183,915,0.55738149772779388,0.31188426733148633,0.998052407346259,18.6875
32,0.95277777779999995,184,920,0.55098070098624874,0.30525766007321464,0.99723643077534718,18.1875
32,0.95277777779999995,185,925,0.59280371038414914,0.35243881290130569,0.99854506744072258,19.1875
32,0.95277777779999995,186,930,0.5793620517747774,0.33642839502646432,0.99885597464067077,18.875
32,0.95277777779999995,187,935,0.44055354043457834,0.19724091719280776,0.99187609590811709,20.1875
32,0.95277777779999995,188,940,0.43696015613254757,0.19697672677340186,0.98417635651244673,19.1875
32,0.95277777779999995,189,945,0.57208694702518503,0.32882401132332112,0.9976464800629965,19
32,0.95277777779999995,190,950,0.5420509103076,0.29845295920546933,0.99211458950284814,18.5
32,0.95277777779999995,191,955,0.43457292372940232,0.19355104440951654,0.98756333550664133,19
32,0.95277777779999995,192,960,0.48526369510823125,0.23791453103070348,0.99483253691024409,19
32,0.95277777779999995,193,965,0.62684203524456372,0.39390782000253866,0.99875692804939409,18.5625
32,0.95277777779999995,194,970,0.32944262372626393,0.11422870490557045,0.97375778865857676,19.375
32,0.95277777779999995,195,975,0.58689289516449628,0.34558652678692864,0.99834042861244676,19.25
32,0.95277777779999995,196,980,0.3888116932728119,0.16381749650892907,0.95818421447401703,21.625
32,0.95277777779999995,197,985,0.37918134933548114,0.14773963016189023,0.98622487160137173,20.375
32,0.95277777779999995,198,990,0.55927251152861357,0.31400363983939128,0.99805314385577382,18.125
32,0.95277777779999995,199,995,0.45547253324789527,0.21182132448920063,0.98947701637455909,19.875
32,0.95277777779999995,200,1000,0.45590814591265905,0.21121117185067151,0.991919898526473,19.6875
32,0.95277777779999995,201,1005,0.48548863399403702,0.23856009932736261,0.99393106675113041,18.5
32,0.95277777779999995,202,1010,0.47665723455885356,0.22946945544940534,0.99501031020414099,19
32,0.95277777779999995,203,1015,0.5686506786221287,0.32561474487035652,0.99651916509364602,18.25
32,0.95277777779999995,204,1020,0.60052826297244277,0.36188336638503305,0.99826809024915164,18.625
32,0.95277777779999995,205,1025,0.47660342843896264,0.22954638271160011,0.99472695139850176,18.8125
32,0.95277777779999995,206,1030,0.566999721013138,0.32291589486147254,0.99778030875552792,19.5625
32,0.95277777779999995,207,1035,0.59689019434446755,0.3570662024950309,0.99889370294737223,18.8125
32,0.95277777779999995,208,1040,0.59110585568925589,0.350860003791027,0.99791951110022648,18.125
32,0.95277777779999995,209,1045,0.47507093996210481,0.22724953955235874,0.99655030127353861,18.9375
32,0.95277777779999995,210,1050,0.46711120733227657,0.22059252994907771,0.99450108103094148,18.1875
32,0.95277777779999995,211,1055,0.1977117014244183,0.077287920478282229,0.51140848271344896,22
32,0.95277777779999995,212,1060,0.44194974726354352,0.19783131802045625,0.993570181428716,20.625
32,0.95277777779999995,213,1065,0.45360641905980259,0.20773597235807706,0.99519537170411243,19.875
32,0.95277777779999995,214,1070,0.36027878875622898,0.13890812622644863,0.96491808908752752,19.4375
32,0.95277777779999995,215,1075,0.43963601643277334,0.19646294648284382,0.99176551534559831,20.375
32,0.95277777779999995,216,1080,0.6192044398544454,0.38397563913248273,0.99926776200864309,18.875
32,0.95277777779999995,217,1085,0.34908101595200264,0.13521487353901415,0.94519290262958211,20.0625
32,0.95277777779999995,218,1090,0.26767594150303103,0.082957019929722903,0.92109877442491139,19.375
32,0.95277777779999995,219,1095,0.27231972399550819,0.096022954209315059,0.85257886758897894,18
32,0.95277777779999995,220,1100,0.31416674990815879,0.12161449246311734,0.8839231390325849,18.1875
32,0.95277777779999995,221,1105,0.563689035473948,0.31895576364873951,0.9980952750114529,19.125
32,0.95277777779999995,222,1110,0.52266117379372978,0.27708819938313578,0.99283700731698177,16.5
32,0.95277777779999995,223,1115,0.48278205503259569,0.23620210794948215,0.99329926372809341,18.75
32,0.95277777779999995,224,1120,0.48946997704457357,0.24531115751776325,0.98804099140610258,18.75
32,0.95277777779999995,225,1125,0.58071893144080011,0.33811403712546961,0.99869592249481876,19.5625
32,0.95277777779999995,226,1130,0.21742813508425637,0.077128095286808224,0.68426118248494661,19.625
32,0.95277777779999995,227,1135,0.15762342225032863,0.051143948209156923,0.47074555555601927,20.375
32,0.95277777779999995,228,1140,0.21124456960786087,0.074605236521803189,0.66407327727885734,20.3125
32,0.95277777779999995,229,1145,0.50828911033956847,0.25994724982076878,0.99692397518122888,21.4375
32,0.95277777779999995,230,1150,0.46915115409884522,0.22452927779974616,0.9899445343289045,18.75
32,0.95277777779999995,231,1155,0.35305825469371838,0.14738551303008535,0.90880321744352177,19.4375
32,0.95277777779999995,232,1160,0.45827296638430776,0.2144441374556165,0.989453028416305,19.3125
32,0.95277777779999995,233,1165,0.51123933096816043,0.26301138533224,0.99685166780476275,19.1875
32,0.95277777779999995,234,1170,0.4909071232530961,0.24321599942318328,0.99538114117540066,18.6875
32,0.95277777779999995,235,1175,0.54177999278310196,0.29557867200582216,0.99650267012231097,18
32,0.95277777779999995,236,1180,0.50479936968142836,0.25639050081425963,0.99692315675319421,19.625
32,0.95277777779999995,237,1185,0.56481170648830614,0.32138912006309539,0.99627466316082514,17.5
32,0.95277777779999995,238,1190,0.46002959988628644,0.215916074080894,0.98986699099830122,20.625
32,0.95277777779999995,239,1195,0.45934611427539623,0.21429505237863089,0.99218905781584155,17.375
32,0.95277777779999995,240,1200,0.1917440889677697,0.070943790076604396,0.53519305356401825,19.6875
32,0.95277777779999995,241,1205,0.26648323013924868,0.14220772174451646,0.49872490207357156,18.9375
32,0.95277777779999995,242,1210,0.44049092622139141,0.1974327778960259,0.99123722549722515,18.5625
32,0.95277777779999995,243,1215,0.58088470279452631,0.33835122966031328,0.9986305310249165,18.375
32,0.95277777779999995,244,1220,0.58661565385914538,0.34527707107470662,0.99831577253506021,16.875
32,0.95277777779999995,245,1225,0.6067417656771209,0.36978665681493583,0.99775750194830093,16.4375
32,0.95277777779999995,246,1230,0.55053423592358119,0.30441287869062189,0.99781427504978315,18.1875
32,0.95277777779999995,247,1235,0.3811260502684633,0.15517837592923109,0.96584913217649149,20.5625
32,0.95277777779999995,248,1240,0.48958958290541366,0.24378112089639431,0.99148269511307763,17.5
32,0.95277777779999995,249,1245,0.44195044508029419,0.1986039956602044,0.9915938038606531,19.125
32,0.95277777779999995,250,1250,0.52231424826715789,0.27411170514101213,0.99761826758068728,20.8125
32,0.95277777779999995,251,1255,0.1744296060861831,0.058646493243389303,0.53623388488537738,20.4375
32,0.95277777779999995
