L,ratio,cfg,mc_step,m2,m4,U,avg_segments_per_site
24,1.1000000000000001,64,320,0.039192317114127635,0.0039731190014112641,0.20669875235604607,18.833333333333332
24,1.1000000000000001,65,325,0.052584960332534021,0.006517912751387642,0.32142982729346103,22.166666666666664
24,1.1000000000000001,66,330,0.092269520668529975,0.012773511544757653,0.74982293886628271,20
24,1.1000000000000001,67,335,0.09585940977745866,0.01402716147896599,0.7367438723701476,18.583333333333332
24,1.1000000000000001,68,340,0.036902825459871384,0.0033996749382142169,0.25178855662256394,21.5
24,1.1000000000000001,69,345,0.032970705611234614,0.0026859788976738115,0.26457576262154292,21.416666666666664
24,1.1000000000000001,70,350,0.053726016363575289,0.0058182911410820191,0.49214936590950364,20.333333333333332
24,1.1000000000000001,71,355,0.074667554138309181,0.012162677367337898,0.40922458725389743,21
24,1.1000000000000001,72,360,0.026476053918632329,0.0018201841986142996,0.20168871966267771,21.75
24,1.1000000000000001,73,365,0.078112493120061341,0.011176682316894747,0.5841129629087245,21.833333333333332
24,1.1000000000000001,74,370,0.21015798648388664,0.054536166522038347,0.88260541833596351,19.166666666666664
24,1.1000000000000001,75,375,0.24959420226314197,0.066339355202227224,0.96755805133076911,20.666666666666664
24,1.1000000000000001,76,380,0.039618399879851253,0.0039076341709874353,0.25522734056930524,20.333333333333332
24,1.1000000000000001,77,385,0.021072339177388728,0.0012589441634413123
